"Student Discipline Data by Race by Gender
State and District Level
2015-16, Survey 5 - FINAL",,,,,,,,,,,,,
07,CALHOUN     ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
08,CHARLOTTE   ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
08,CHARLOTTE   ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
08,CHARLOTTE   ,I,Suspension In-School,987,188,174,8,3,8,64,440,992,"1,432"
08,CHARLOTTE   ,O,Suspension Out-of-School,685,164,132,3,0,4,57,260,785,"1,045"
08,CHARLOTTE   ,P,Placement in Alternative Educational Setting,33,6,5,0,0,0,1,12,33,45
08,CHARLOTTE   ,S,Other SES IR Defined,29,4,1,0,0,0,1,4,31,35
08,CHARLOTTE   ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
09,CITRUS      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
09,CITRUS      ,F,Expelled With Continuing Educational Services,7,0,3,0,0,0,1,4,7,11
09,CITRUS      ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
09,CITRUS      ,I,Suspension In-School,"1,826",165,140,11,2,11,95,828,"1,422","2,250"
09,CITRUS      ,O,Suspension Out-of-School,923,118,70,3,3,3,58,296,882,"1,178"
09,CITRUS      ,P,Placement in Alternative Educational Setting,18,4,1,0,0,0,0,9,14,23
09,CITRUS      ,R,Physical Restraint,9,0,1,0,1,0,0,1,10,11
09,CITRUS      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
09,CITRUS      ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
10,CLAY        ,C,Corporal Punishment,*,*,*,*,*,*,*,*,*,*
10,CLAY        ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
10,CLAY        ,F,Expelled With Continuing Educational Services,8,12,0,0,1,0,0,5,16,21
10,CLAY        ,I,Suspension In-School,"2,198","1,020",461,34,6,10,193,"1,240","2,682","3,922"
10,CLAY        ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
10,CLAY        ,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
10,CLAY        ,O,Suspension Out-of-School,"1,055",505,220,16,8,3,98,568,"1,337","1,905"
10,CLAY        ,P,Placement in Alternative Educational Setting,122,62,20,1,1,1,10,77,140,217
10,CLAY        ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
10,CLAY        ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
11,COLLIER     ,I,Suspension In-School,944,745,"1,620",17,4,34,64,"1,015","2,413","3,428"
11,COLLIER     ,O,Suspension Out-of-School,604,539,928,5,3,31,41,612,"1,539","2,151"
11,COLLIER     ,P,Placement in Alternative Educational Setting,50,23,53,0,0,3,5,26,108,134
11,COLLIER     ,S,Other SES IR Defined,8,5,12,0,0,0,2,7,20,27
12,COLUMBIA    ,C,Corporal Punishment,61,85,4,0,0,1,4,32,123,155
12,COLUMBIA    ,I,Suspension In-School,608,375,48,3,1,2,64,385,716,"1,101"
12,COLUMBIA    ,O,Suspension Out-of-School,408,358,33,0,1,2,52,249,605,854
13,DADE        ,I,Suspension In-School,658,"2,369","8,237",36,2,6,47,"3,790","7,565","11,355"
13,DADE        ,O,Suspension Out-of-School,82,552,930,6,0,2,10,487,"1,095","1,582"
13,DADE        ,S,Other SES IR Defined,42,339,320,3,0,0,2,193,513,706
14,DESOTO      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
14,DESOTO      ,I,Suspension In-School,180,125,190,0,1,2,12,171,339,510
14,DESOTO      ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
14,DESOTO      ,O,Suspension Out-of-School,143,102,89,1,0,1,13,95,254,349
14,DESOTO      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
15,DIXIE       ,C,Corporal Punishment,11,1,0,0,0,0,0,0,12,12
15,DIXIE       ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
15,DIXIE       ,I,Suspension In-School,92,16,1,0,0,1,4,31,83,114
15,DIXIE       ,O,Suspension Out-of-School,87,12,2,0,0,0,4,28,77,105
15,DIXIE       ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
16,DUVAL       ,H,Suspension Extended Pending Hearing,3,13,1,1,0,0,0,6,12,18
16,DUVAL       ,I,Suspension In-School,"2,992","10,259","1,104",160,13,31,548,"5,623","9,484","15,107"
16,DUVAL       ,L,Seclusion,6,7,2,0,0,0,1,5,11,16
16,DUVAL       ,O,Suspension Out-of-School,894,"5,228",334,37,5,7,232,"2,232","4,505","6,737"
16,DUVAL       ,P,Placement in Alternative Educational Setting,14,87,3,0,0,0,4,47,61,108
16,DUVAL       ,R,Physical Restraint,9,1,2,0,0,0,1,3,10,13
16,DUVAL       ,S,Other SES IR Defined,"1,666","5,047",519,91,9,17,301,"2,487","5,163","7,650"
17,ESCAMBIA    ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
17,ESCAMBIA    ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
17,ESCAMBIA    ,I,Suspension In-School,"1,178","2,436",137,28,4,24,227,"1,372","2,662","4,034"
17,ESCAMBIA    ,L,Seclusion,5,10,0,0,0,0,0,1,14,15
17,ESCAMBIA    ,O,Suspension Out-of-School,692,"2,286",94,13,4,14,176,"1,050","2,229","3,279"
17,ESCAMBIA    ,P,Placement in Alternative Educational Setting,85,237,7,0,0,1,18,104,244,348
17,ESCAMBIA    ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
17,ESCAMBIA    ,S,Other SES IR Defined,23,25,1,0,0,2,2,13,40,53
17,ESCAMBIA    ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
18,FLAGLER     ,H,Suspension Extended Pending Hearing,11,7,1,0,0,0,0,4,15,19
18,FLAGLER     ,I,Suspension In-School,450,308,130,8,0,5,58,338,621,959
18,FLAGLER     ,O,Suspension Out-of-School,503,294,133,5,0,6,54,305,690,995
18,FLAGLER     ,P,Placement in Alternative Educational Setting,14,3,5,0,0,0,0,2,20,22
18,FLAGLER     ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
18,FLAGLER     ,S,Other SES IR Defined,31,5,5,1,0,0,1,12,31,43
19,FRANKLIN    ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
19,FRANKLIN    ,I,Suspension In-School,212,45,7,0,0,2,10,86,190,276
19,FRANKLIN    ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
19,FRANKLIN    ,M,Mechanical Restraint,149,28,6,0,0,1,5,57,132,189
19,FRANKLIN    ,O,Suspension Out-of-School,107,32,1,0,0,2,11,40,113,153
19,FRANKLIN    ,R,Physical Restraint,27,7,0,0,0,0,4,3,35,38
20,GADSDEN     ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
20,GADSDEN     ,I,Suspension In-School,15,402,21,0,2,1,5,166,280,446
20,GADSDEN     ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
20,GADSDEN     ,O,Suspension Out-of-School,27,895,63,4,0,2,9,348,652,"1,000"
20,GADSDEN     ,P,Placement in Alternative Educational Setting,1,21,3,0,0,0,0,4,21,25
20,GADSDEN     ,S,Other SES IR Defined,0,29,1,0,0,0,1,12,19,31
21,GILCHRIST   ,C,Corporal Punishment,48,6,2,0,0,0,2,4,54,58
21,GILCHRIST   ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
21,GILCHRIST   ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
21,GILCHRIST   ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
21,GILCHRIST   ,I,Suspension In-School,261,33,14,0,0,0,8,90,226,316
21,GILCHRIST   ,O,Suspension Out-of-School,147,29,6,0,0,0,5,57,130,187
21,GILCHRIST   ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
21,GILCHRIST   ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
22,GLADES      ,C,Corporal Punishment,*,*,*,*,*,*,*,*,*,*
22,GLADES      ,I,Suspension In-School,88,54,81,0,0,61,9,93,200,293
22,GLADES      ,O,Suspension Out-of-School,23,29,29,0,0,21,3,29,76,105
22,GLADES      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
23,GULF        ,C,Corporal Punishment,12,4,0,0,0,0,0,5,11,16
23,GULF        ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
23,GULF        ,I,Suspension In-School,126,41,7,0,0,0,16,73,117,190
23,GULF        ,O,Suspension Out-of-School,58,25,5,0,0,0,6,32,62,94
24,HAMILTON    ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
24,HAMILTON    ,I,Suspension In-School,90,137,26,0,0,0,8,100,161,261
24,HAMILTON    ,O,Suspension Out-of-School,50,79,5,0,0,0,1,41,94,135
24,HAMILTON    ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
24,HAMILTON    ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
25,HARDEE      ,C,Corporal Punishment,29,8,44,0,0,0,3,11,73,84
25,HARDEE      ,I,Suspension In-School,34,11,47,1,1,0,3,27,70,97
25,HARDEE      ,O,Suspension Out-of-School,92,28,168,1,1,0,5,97,198,295
25,HARDEE      ,P,Placement in Alternative Educational Setting,96,36,187,4,0,1,4,88,240,328
25,HARDEE      ,R,Physical Restraint,15,9,26,0,0,0,1,12,39,51
26,HENDRY      ,C,Corporal Punishment,7,6,10,0,0,0,0,5,18,23
26,HENDRY      ,I,Suspension In-School,115,178,332,1,0,4,8,212,426,638
26,HENDRY      ,O,Suspension Out-of-School,110,157,243,2,0,2,7,160,361,521
26,HENDRY      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
27,HERNANDO    ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
27,HERNANDO    ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
27,HERNANDO    ,I,Suspension In-School,"1,783",409,525,15,3,4,150,947,"1,942","2,889"
27,HERNANDO    ,O,Suspension Out-of-School,880,246,280,10,2,1,68,429,"1,058","1,487"
27,HERNANDO    ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
27,HERNANDO    ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
27,HERNANDO    ,S,Other SES IR Defined,172,34,42,2,0,0,9,90,169,259
27,HERNANDO    ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
28,HIGHLANDS   ,C,Corporal Punishment,14,5,9,0,0,0,3,0,31,31
28,HIGHLANDS   ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
28,HIGHLANDS   ,I,Suspension In-School,768,641,629,11,1,7,98,766,"1,389","2,155"
28,HIGHLANDS   ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
28,HIGHLANDS   ,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
28,HIGHLANDS   ,O,Suspension Out-of-School,227,274,199,3,0,0,43,205,541,746
28,HIGHLANDS   ,S,Other SES IR Defined,11,17,18,0,0,0,3,15,34,49
29,HILLSBOROUGH,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
29,HILLSBOROUGH,I,Suspension In-School,"4,095","6,817","6,214",135,29,54,617,"6,665","11,296","17,961"
29,HILLSBOROUGH,L,Seclusion,3,14,1,0,0,0,2,7,13,20
29,HILLSBOROUGH,O,Suspension Out-of-School,"2,339","6,032","3,990",67,16,37,457,"4,471","8,467","12,938"
29,HILLSBOROUGH,P,Placement in Alternative Educational Setting,64,215,95,0,0,1,21,103,293,396
29,HILLSBOROUGH,R,Physical Restraint,3,4,5,0,0,0,0,4,8,12
29,HILLSBOROUGH,U,Chang In Placement,7,38,14,0,0,0,3,15,47,62
30,HOLMES      ,C,Corporal Punishment,135,11,5,0,0,0,5,19,137,156
30,HOLMES      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
30,HOLMES      ,I,Suspension In-School,206,16,6,0,0,0,4,79,153,232
30,HOLMES      ,M,Mechanical Restraint,39,11,0,0,0,0,0,11,39,50
30,HOLMES      ,O,Suspension Out-of-School,99,16,2,0,0,0,0,34,83,117
30,HOLMES      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
30,HOLMES      ,R,Physical Restraint,14,1,0,0,0,0,0,2,13,15
30,HOLMES      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
31,INDIAN RIVER,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
31,INDIAN RIVER,I,Suspension In-School,402,445,217,6,0,4,45,357,762,"1,119"
31,INDIAN RIVER,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
31,INDIAN RIVER,O,Suspension Out-of-School,459,535,215,3,0,3,52,323,944,"1,267"
31,INDIAN RIVER,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
31,INDIAN RIVER,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
31,INDIAN RIVER,S,Other SES IR Defined,5,3,2,0,0,0,0,4,6,10
32,JACKSON     ,C,Corporal Punishment,121,101,10,0,0,0,11,55,188,243
32,JACKSON     ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
32,JACKSON     ,I,Suspension In-School,9,13,1,0,0,0,0,8,15,23
32,JACKSON     ,O,Suspension Out-of-School,115,146,10,0,0,1,23,75,220,295
32,JACKSON     ,P,Placement in Alternative Educational Setting,195,225,14,0,0,0,29,171,292,463
32,JACKSON     ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
32,JACKSON     ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
33,JEFFERSON   ,C,Corporal Punishment,*,*,*,*,*,*,*,*,*,*
33,JEFFERSON   ,I,Suspension In-School,4,39,2,0,0,0,1,22,24,46
33,JEFFERSON   ,O,Suspension Out-of-School,14,132,7,0,0,1,2,61,95,156
33,JEFFERSON   ,P,Placement in Alternative Educational Setting,7,78,6,0,0,0,2,36,57,93
33,JEFFERSON   ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
34,LAFAYETTE   ,C,Corporal Punishment,34,4,5,0,0,0,3,6,40,46
34,LAFAYETTE   ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
34,LAFAYETTE   ,I,Suspension In-School,26,14,7,0,0,0,4,10,41,51
34,LAFAYETTE   ,O,Suspension Out-of-School,37,15,1,0,0,0,3,14,42,56
34,LAFAYETTE   ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
34,LAFAYETTE   ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
35,LAKE        ,E,Expelled Without Continuing Educational Services,13,7,3,1,0,0,1,6,19,25
35,LAKE        ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
35,LAKE        ,H,Suspension Extended Pending Hearing,36,31,15,1,0,0,6,25,64,89
35,LAKE        ,I,Suspension In-School,797,789,454,19,13,11,123,687,"1,519","2,206"
35,LAKE        ,L,Seclusion,12,12,2,0,0,0,1,5,22,27
35,LAKE        ,O,Suspension Out-of-School,"1,572","1,267",722,31,5,24,191,"1,047","2,765","3,812"
35,LAKE        ,P,Placement in Alternative Educational Setting,25,29,15,0,0,0,5,21,53,74
35,LAKE        ,R,Physical Restraint,11,10,4,0,0,0,2,4,23,27
35,LAKE        ,S,Other SES IR Defined,120,47,56,5,0,1,11,66,174,240
35,LAKE        ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
36,LEE         ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
36,LEE         ,I,Suspension In-School,"2,567","2,173","2,770",40,7,11,227,"2,609","5,186","7,795"
36,LEE         ,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
36,LEE         ,O,Suspension Out-of-School,"1,532","1,866","1,746",15,4,4,185,"1,483","3,869","5,352"
36,LEE         ,P,Placement in Alternative Educational Setting,228,313,291,4,0,2,25,262,601,863
36,LEE         ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
36,LEE         ,S,Other SES IR Defined,107,99,114,1,0,1,11,94,239,333
37,LEON        ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
37,LEON        ,F,Expelled With Continuing Educational Services,3,20,1,0,0,0,0,8,16,24
37,LEON        ,I,Suspension In-School,19,61,5,1,0,0,2,23,65,88
37,LEON        ,O,Suspension Out-of-School,446,"1,971",80,7,0,9,78,843,"1,748","2,591"
37,LEON        ,P,Placement in Alternative Educational Setting,5,63,2,0,0,0,2,30,42,72
38,LEVY        ,C,Corporal Punishment,54,19,1,0,0,0,9,17,66,83
38,LEVY        ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
38,LEVY        ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
38,LEVY        ,I,Suspension In-School,486,212,84,2,0,3,40,262,565,827
38,LEVY        ,O,Suspension Out-of-School,237,120,31,0,0,2,19,110,299,409
39,LIBERTY     ,C,Corporal Punishment,84,12,3,0,0,1,2,25,77,102
39,LIBERTY     ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
39,LIBERTY     ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
39,LIBERTY     ,I,Suspension In-School,78,23,11,1,0,1,1,40,75,115
39,LIBERTY     ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
39,LIBERTY     ,O,Suspension Out-of-School,40,7,5,0,0,1,1,18,36,54
39,LIBERTY     ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
39,LIBERTY     ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
39,LIBERTY     ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
40,MADISON     ,C,Corporal Punishment,*,*,*,*,*,*,*,*,*,*
40,MADISON     ,I,Suspension In-School,95,347,15,0,0,1,8,171,295,466
40,MADISON     ,O,Suspension Out-of-School,41,212,9,0,0,0,4,83,183,266
40,MADISON     ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
41,MANATEE     ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
41,MANATEE     ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
41,MANATEE     ,I,Suspension In-School,"1,940","1,630","1,647",34,3,8,169,"1,931","3,500","5,431"
41,MANATEE     ,O,Suspension Out-of-School,"1,678","1,594","1,382",23,6,6,186,"1,505","3,370","4,875"
41,MANATEE     ,P,Placement in Alternative Educational Setting,2,1,5,0,0,0,2,1,9,10
41,MANATEE     ,S,Other SES IR Defined,18,8,10,0,0,0,3,8,31,39
41,MANATEE     ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
42,MARION      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
42,MARION      ,F,Expelled With Continuing Educational Services,36,40,17,0,0,0,8,33,68,101
42,MARION      ,I,Suspension In-School,"2,193","1,591",929,13,8,20,268,"1,638","3,384","5,022"
42,MARION      ,L,Seclusion,31,21,9,1,0,0,2,11,53,64
42,MARION      ,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
42,MARION      ,O,Suspension Out-of-School,"1,766","1,537",695,2,3,18,252,"1,230","3,043","4,273"
42,MARION      ,P,Placement in Alternative Educational Setting,18,10,3,0,0,0,2,5,28,33
42,MARION      ,R,Physical Restraint,53,22,12,1,0,0,3,14,77,91
42,MARION      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
43,MARTIN      ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
43,MARTIN      ,I,Suspension In-School,248,108,151,4,0,2,22,155,380,535
43,MARTIN      ,O,Suspension Out-of-School,586,203,299,7,0,3,48,305,841,"1,146"
43,MARTIN      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
43,MARTIN      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
44,MONROE      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
44,MONROE      ,I,Suspension In-School,113,42,136,0,0,0,9,72,228,300
44,MONROE      ,O,Suspension Out-of-School,122,66,139,2,1,0,11,80,261,341
44,MONROE      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
44,MONROE      ,S,Other SES IR Defined,35,26,33,0,1,0,3,35,63,98
44,MONROE      ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
45,NASSAU      ,C,Corporal Punishment,*,*,*,*,*,*,*,*,*,*
45,NASSAU      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
45,NASSAU      ,I,Suspension In-School,626,110,49,6,0,4,37,229,603,832
45,NASSAU      ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
45,NASSAU      ,O,Suspension Out-of-School,406,68,25,0,1,1,32,124,409,533
45,NASSAU      ,P,Placement in Alternative Educational Setting,12,0,2,0,0,0,0,6,8,14
45,NASSAU      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA    ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA    ,I,Suspension In-School,"1,697",582,218,17,1,13,200,790,"1,938","2,728"
46,OKALOOSA    ,O,Suspension Out-of-School,354,187,53,0,1,5,50,159,491,650
46,OKALOOSA    ,P,Placement in Alternative Educational Setting,124,41,20,0,0,4,9,53,145,198
46,OKALOOSA    ,S,Other SES IR Defined,322,118,34,1,1,2,28,108,398,506
47,OKEECHOBEE  ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
47,OKEECHOBEE  ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
