"Student Discipline Data by Race and Gender
State and District Levels
2016-17, Final Survey 5 ",,,,,,,,,,,,,
16,DUVAL       ,O,Suspension Out-of-School,973,"4,963",379,43,1,14,242,"2,175","4,440","6,615"
16,DUVAL       ,P,Placement in Alternative Educational Setting,32,253,15,2,1,1,9,111,202,313
16,DUVAL       ,R,Physical Restraint,7,12,2,0,0,0,3,5,19,24
16,DUVAL       ,S,Other SES IR Defined,402,"1,450",124,13,2,4,82,515,"1,562","2,077"
16,DUVAL       ,U,Chang In Placement,1,12,1,0,0,0,1,3,12,15
17,ESCAMBIA    ,F,Expelled With Continuing Educational Services,5,11,0,0,0,0,0,0,16,16
17,ESCAMBIA    ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
17,ESCAMBIA    ,I,Suspension In-School,978,"2,237",159,18,8,17,215,"1,288","2,344","3,632"
17,ESCAMBIA    ,L,Seclusion,6,16,0,0,0,0,0,1,21,22
17,ESCAMBIA    ,O,Suspension Out-of-School,597,"1,907",89,10,6,11,170,859,"1,931","2,790"
17,ESCAMBIA    ,P,Placement in Alternative Educational Setting,60,150,6,0,0,2,14,74,158,232
17,ESCAMBIA    ,R,Physical Restraint,8,21,0,0,0,0,1,2,28,30
17,ESCAMBIA    ,S,Other SES IR Defined,36,19,0,0,0,1,3,13,46,59
18,FLAGLER     ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
18,FLAGLER     ,H,Suspension Extended Pending Hearing,3,4,2,0,0,0,3,5,7,12
18,FLAGLER     ,I,Suspension In-School,609,376,163,8,1,7,81,432,813,"1,245"
18,FLAGLER     ,O,Suspension Out-of-School,514,302,123,7,1,2,73,329,693,"1,022"
18,FLAGLER     ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
18,FLAGLER     ,S,Other SES IR Defined,9,3,1,0,0,0,0,1,12,13
19,FRANKLIN    ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
19,FRANKLIN    ,I,Suspension In-School,196,46,7,0,0,1,13,75,188,263
19,FRANKLIN    ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
19,FRANKLIN    ,M,Mechanical Restraint,207,50,14,0,0,1,14,86,200,286
19,FRANKLIN    ,O,Suspension Out-of-School,91,18,2,0,0,1,7,24,95,119
19,FRANKLIN    ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
19,FRANKLIN    ,R,Physical Restraint,36,10,1,0,0,0,4,8,43,51
20,GADSDEN     ,H,Suspension Extended Pending Hearing,0,14,0,0,0,0,0,4,10,14
20,GADSDEN     ,I,Suspension In-School,20,663,76,0,1,1,7,313,455,768
20,GADSDEN     ,O,Suspension Out-of-School,17,891,58,1,2,4,10,351,632,983
20,GADSDEN     ,P,Placement in Alternative Educational Setting,2,37,2,0,0,0,0,7,34,41
20,GADSDEN     ,S,Other SES IR Defined,2,74,3,0,1,0,1,23,58,81
21,GILCHRIST   ,C,Corporal Punishment,83,8,6,0,0,0,3,10,90,100
21,GILCHRIST   ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
21,GILCHRIST   ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
21,GILCHRIST   ,I,Suspension In-School,259,28,18,0,0,1,12,93,225,318
21,GILCHRIST   ,O,Suspension Out-of-School,147,23,7,0,0,0,10,43,144,187
21,GILCHRIST   ,P,Placement in Alternative Educational Setting,13,1,0,0,0,0,1,4,11,15
21,GILCHRIST   ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
22,GLADES      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
22,GLADES      ,I,Suspension In-School,39,40,55,1,0,28,5,48,120,168
22,GLADES      ,O,Suspension Out-of-School,26,34,27,0,0,25,7,34,85,119
23,GULF        ,C,Corporal Punishment,21,8,0,0,0,0,0,2,27,29
23,GULF        ,I,Suspension In-School,113,37,4,0,0,2,14,59,111,170
23,GULF        ,O,Suspension Out-of-School,32,18,3,0,0,0,4,15,42,57
23,GULF        ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
24,HAMILTON    ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
24,HAMILTON    ,I,Suspension In-School,33,103,12,0,0,0,5,62,91,153
24,HAMILTON    ,O,Suspension Out-of-School,16,46,3,0,0,0,1,16,50,66
24,HAMILTON    ,P,Placement in Alternative Educational Setting,4,22,0,0,0,0,0,10,16,26
25,HARDEE      ,C,Corporal Punishment,23,4,35,0,0,0,1,8,55,63
25,HARDEE      ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
25,HARDEE      ,I,Suspension In-School,13,5,32,0,0,0,2,22,30,52
25,HARDEE      ,O,Suspension Out-of-School,69,21,184,4,1,0,6,94,191,285
25,HARDEE      ,P,Placement in Alternative Educational Setting,81,36,184,3,0,0,5,75,234,309
25,HARDEE      ,R,Physical Restraint,15,14,23,0,0,0,4,11,45,56
26,HENDRY      ,I,Suspension In-School,145,142,348,3,0,4,4,215,431,646
26,HENDRY      ,O,Suspension Out-of-School,79,134,195,1,0,0,5,133,281,414
26,HENDRY      ,P,Placement in Alternative Educational Setting,18,10,17,0,0,0,0,9,36,45
27,HERNANDO    ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
27,HERNANDO    ,I,Suspension In-School,"1,801",416,545,18,3,6,162,950,"2,001","2,951"
27,HERNANDO    ,O,Suspension Out-of-School,923,275,277,9,4,3,88,493,"1,086","1,579"
27,HERNANDO    ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
27,HERNANDO    ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
27,HERNANDO    ,S,Other SES IR Defined,175,52,46,4,0,1,21,91,208,299
27,HERNANDO    ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
28,HIGHLANDS   ,C,Corporal Punishment,5,19,5,0,0,0,3,5,27,32
28,HIGHLANDS   ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
28,HIGHLANDS   ,I,Suspension In-School,746,608,613,5,1,2,83,705,"1,353","2,058"
28,HIGHLANDS   ,O,Suspension Out-of-School,289,289,228,2,0,2,43,252,601,853
28,HIGHLANDS   ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
29,HILLSBOROUGH,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
29,HILLSBOROUGH,I,Suspension In-School,"3,723","6,392","6,055",133,25,46,599,"6,379","10,594","16,973"
29,HILLSBOROUGH,L,Seclusion,4,4,3,0,0,0,1,2,10,12
29,HILLSBOROUGH,O,Suspension Out-of-School,"2,316","5,804","3,990",65,22,31,466,"4,332","8,362","12,694"
29,HILLSBOROUGH,P,Placement in Alternative Educational Setting,56,125,79,3,1,1,13,73,205,278
29,HILLSBOROUGH,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
30,HOLMES      ,C,Corporal Punishment,102,5,5,0,0,0,6,14,104,118
30,HOLMES      ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
30,HOLMES      ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
30,HOLMES      ,I,Suspension In-School,202,26,6,2,0,0,9,69,176,245
30,HOLMES      ,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
30,HOLMES      ,O,Suspension Out-of-School,121,16,2,0,0,0,5,40,104,144
30,HOLMES      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
30,HOLMES      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
31,INDIAN RIVER,I,Suspension In-School,360,409,206,6,1,4,49,330,705,"1,035"
31,INDIAN RIVER,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
31,INDIAN RIVER,O,Suspension Out-of-School,433,503,167,7,0,2,57,315,854,"1,169"
31,INDIAN RIVER,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
31,INDIAN RIVER,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
32,JACKSON     ,C,Corporal Punishment,121,111,7,1,0,1,19,49,211,260
32,JACKSON     ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
32,JACKSON     ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
32,JACKSON     ,I,Suspension In-School,35,46,2,0,0,1,6,28,62,90
32,JACKSON     ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
32,JACKSON     ,O,Suspension Out-of-School,100,129,7,0,0,0,16,62,190,252
32,JACKSON     ,P,Placement in Alternative Educational Setting,186,236,6,0,0,2,30,153,307,460
32,JACKSON     ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
32,JACKSON     ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
33,JEFFERSON   ,C,Corporal Punishment,*,*,*,*,*,*,*,*,*,*
33,JEFFERSON   ,I,Suspension In-School,2,31,1,0,0,0,0,20,14,34
33,JEFFERSON   ,O,Suspension Out-of-School,11,115,5,2,0,0,2,56,79,135
33,JEFFERSON   ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
34,LAFAYETTE   ,C,Corporal Punishment,18,2,2,0,0,0,1,4,19,23
34,LAFAYETTE   ,I,Suspension In-School,24,7,6,0,0,0,4,13,28,41
34,LAFAYETTE   ,O,Suspension Out-of-School,27,8,6,0,0,0,4,9,36,45
34,LAFAYETTE   ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
35,LAKE        ,E,Expelled Without Continuing Educational Services,1,3,6,0,0,0,0,2,8,10
35,LAKE        ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
35,LAKE        ,H,Suspension Extended Pending Hearing,28,26,22,0,0,0,3,20,59,79
35,LAKE        ,I,Suspension In-School,895,779,610,30,8,11,139,717,"1,755","2,472"
35,LAKE        ,L,Seclusion,4,10,8,0,0,0,0,6,16,22
35,LAKE        ,O,Suspension Out-of-School,"1,338","1,087",716,39,3,10,204,904,"2,493","3,397"
35,LAKE        ,P,Placement in Alternative Educational Setting,21,22,14,0,0,0,3,15,45,60
35,LAKE        ,R,Physical Restraint,13,13,5,0,0,0,3,3,31,34
35,LAKE        ,S,Other SES IR Defined,50,19,4,0,0,1,2,9,67,76
35,LAKE        ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
36,LEE         ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
36,LEE         ,I,Suspension In-School,"1,848","1,625","2,068",21,2,9,164,"1,752","3,985","5,737"
36,LEE         ,L,Seclusion,*,*,*,*,*,*,*,*,*,*
36,LEE         ,O,Suspension Out-of-School,"1,199","1,346","1,305",12,2,7,117,"1,168","2,820","3,988"
36,LEE         ,P,Placement in Alternative Educational Setting,163,188,198,0,0,2,20,188,383,571
36,LEE         ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
36,LEE         ,S,Other SES IR Defined,153,158,153,0,2,0,25,127,364,491
37,LEON        ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
37,LEON        ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
37,LEON        ,I,Suspension In-School,28,104,5,0,0,0,5,40,102,142
37,LEON        ,O,Suspension Out-of-School,414,"1,902",86,8,1,6,91,802,"1,706","2,508"
37,LEON        ,P,Placement in Alternative Educational Setting,3,43,2,0,0,0,3,11,40,51
37,LEON        ,S,Other SES IR Defined,5,78,1,0,0,0,2,38,48,86
38,LEVY        ,C,Corporal Punishment,41,9,1,0,0,0,3,15,39,54
38,LEVY        ,E,Expelled Without Continuing Educational Services,5,5,1,0,0,0,2,1,12,13
38,LEVY        ,F,Expelled With Continuing Educational Services,10,0,0,0,0,0,0,3,7,10
38,LEVY        ,I,Suspension In-School,501,197,87,2,0,1,41,262,567,829
38,LEVY        ,O,Suspension Out-of-School,250,93,35,0,0,1,25,110,294,404
38,LEVY        ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
39,LIBERTY     ,C,Corporal Punishment,70,6,3,0,1,2,2,12,72,84
39,LIBERTY     ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
39,LIBERTY     ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
39,LIBERTY     ,I,Suspension In-School,95,25,6,0,0,3,0,38,91,129
39,LIBERTY     ,O,Suspension Out-of-School,32,4,2,0,0,1,1,5,35,40
39,LIBERTY     ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
39,LIBERTY     ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
40,MADISON     ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
40,MADISON     ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
40,MADISON     ,I,Suspension In-School,130,373,16,0,2,1,10,215,317,532
40,MADISON     ,O,Suspension Out-of-School,60,196,5,0,0,0,1,90,172,262
40,MADISON     ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
40,MADISON     ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
41,MANATEE     ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
41,MANATEE     ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
41,MANATEE     ,I,Suspension In-School,"1,790","1,643","1,648",24,6,7,197,"1,878","3,437","5,315"
41,MANATEE     ,O,Suspension Out-of-School,"1,643","1,648","1,509",24,7,5,209,"1,637","3,408","5,045"
41,MANATEE     ,P,Placement in Alternative Educational Setting,4,5,2,0,0,0,0,4,7,11
41,MANATEE     ,S,Other SES IR Defined,12,8,3,0,0,0,3,4,22,26
42,MARION      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
42,MARION      ,F,Expelled With Continuing Educational Services,41,40,20,0,1,0,7,35,74,109
42,MARION      ,I,Suspension In-School,"2,137","1,675",891,13,4,24,301,"1,708","3,337","5,045"
42,MARION      ,L,Seclusion,22,12,5,0,0,0,0,10,29,39
42,MARION      ,O,Suspension Out-of-School,"2,012","1,584",768,11,3,22,252,"1,364","3,288","4,652"
42,MARION      ,P,Placement in Alternative Educational Setting,9,5,1,0,0,0,0,2,13,15
42,MARION      ,R,Physical Restraint,45,23,17,0,0,0,2,22,65,87
42,MARION      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
43,MARTIN      ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
43,MARTIN      ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
43,MARTIN      ,I,Suspension In-School,259,125,213,2,0,1,20,198,422,620
43,MARTIN      ,O,Suspension Out-of-School,513,214,246,7,0,2,45,288,739,"1,027"
43,MARTIN      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
43,MARTIN      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
44,MONROE      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
44,MONROE      ,I,Suspension In-School,116,31,121,1,0,0,4,65,208,273
44,MONROE      ,O,Suspension Out-of-School,123,72,122,1,0,0,6,63,261,324
44,MONROE      ,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
45,NASSAU      ,C,Corporal Punishment,*,*,*,*,*,*,*,*,*,*
45,NASSAU      ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
45,NASSAU      ,I,Suspension In-School,549,86,44,3,1,0,32,208,507,715
45,NASSAU      ,O,Suspension Out-of-School,418,56,26,5,0,0,21,128,398,526
45,NASSAU      ,P,Placement in Alternative Educational Setting,12,1,2,0,0,0,1,5,11,16
45,NASSAU      ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA    ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA    ,H,Suspension Extended Pending Hearing,*,*,*,*,*,*,*,*,*,*
46,OKALOOSA    ,I,Suspension In-School,"1,836",736,281,32,12,8,258,886,"2,277","3,163"
46,OKALOOSA    ,O,Suspension Out-of-School,304,142,41,3,5,1,53,122,427,549
46,OKALOOSA    ,P,Placement in Alternative Educational Setting,87,34,11,3,1,1,20,39,118,157
46,OKALOOSA    ,S,Other SES IR Defined,263,136,34,4,6,0,56,120,379,499
47,OKEECHOBEE  ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
47,OKEECHOBEE  ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
47,OKEECHOBEE  ,H,Suspension Extended Pending Hearing,4,3,3,0,0,0,0,0,10,10
47,OKEECHOBEE  ,I,Suspension In-School,362,117,246,1,0,22,32,253,527,780
47,OKEECHOBEE  ,O,Suspension Out-of-School,231,68,139,0,0,9,20,122,345,467
47,OKEECHOBEE  ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
48,ORANGE      ,E,Expelled Without Continuing Educational Services,3,1,7,2,0,0,0,2,11,13
48,ORANGE      ,H,Suspension Extended Pending Hearing,51,134,100,7,0,0,6,101,197,298
48,ORANGE      ,I,Suspension In-School,"2,024","6,184","4,425",134,16,27,237,"4,505","8,542","13,047"
48,ORANGE      ,L,Seclusion,2,9,3,0,0,0,1,3,12,15
48,ORANGE      ,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
48,ORANGE      ,O,Suspension Out-of-School,"1,065","4,006","2,493",65,6,15,121,"2,479","5,292","7,771"
48,ORANGE      ,P,Placement in Alternative Educational Setting,86,314,195,6,0,0,14,173,442,615
48,ORANGE      ,R,Physical Restraint,*,*,*,*,*,*,*,*,*,*
48,ORANGE      ,S,Other SES IR Defined,233,618,471,16,1,4,24,389,978,"1,367"
48,ORANGE      ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
49,OSCEOLA     ,E,Expelled Without Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
49,OSCEOLA     ,F,Expelled With Continuing Educational Services,*,*,*,*,*,*,*,*,*,*
49,OSCEOLA     ,I,Suspension In-School,940,648,"2,913",35,11,12,109,"1,486","3,182","4,668"
49,OSCEOLA     ,M,Mechanical Restraint,*,*,*,*,*,*,*,*,*,*
49,OSCEOLA     ,O,Suspension Out-of-School,831,750,"2,711",47,11,9,118,"1,268","3,209","4,477"
49,OSCEOLA     ,P,Placement in Alternative Educational Setting,28,38,110,3,1,1,5,58,128,186
49,OSCEOLA     ,R,Physical Restraint,13,6,22,0,0,0,1,10,32,42
49,OSCEOLA     ,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
49,OSCEOLA     ,U,Chang In Placement,*,*,*,*,*,*,*,*,*,*
50,PALM BEACH  ,E,Expelled Without Continuing Educational Services,2,11,5,1,0,1,0,7,13,20
